"contents href","inset-y-0 src","w-full src","absolute","line-clamp-2","mr-0 src","truncate","font-medium","truncate 2","truncate 3"
"https://shopee.vn/Thu%CC%80ng-h%E1%BB%99p-carton-size-l%E1%BB%9Bn-th%C3%B9ng-gi%E1%BA%A5y-%C4%91%C3%B3ng-h%C3%A0ng-nhi%E1%BB%81u-k%C3%ADch-th%C6%B0%E1%BB%9Bc-i.137317237.23769482662?extraParams=%7B%22display_model_id%22%3A137598388691%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lz7c49huoujl0d_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-81%","Thùng hộp carton size lớn, thùng giấy đóng hàng nhiều kích thước","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","Rẻ Vô Địch","3.127","Đã bán 1000k+",""
"https://shopee.vn/Combo-20-t%C3%BAi-%C4%91%E1%BB%B1ng-t%C3%A0i-li%E1%BB%87u-a4-v%C4%83n-ph%C3%B2ng-ph%E1%BA%A9m-gi%C3%A1-s%E1%BB%89-t%C3%BAi-clear-bag-trong-su%E1%BB%91t-b%C3%ACa-%C4%91%E1%BB%B1ng-t%C3%A0i-li%E1%BB%87u-MIYABI-i.38778987.2031423143?extraParams=%7B%22display_model_id%22%3A3610618575%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/113556ca5db88c6afde910cdadc02371_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Combo 20 túi đựng tài liệu a4 văn phòng phẩm giá sỉ , túi clear bag trong suốt , bìa đựng tài liệu - MIYABI","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","34.000","Đã bán 1000k+",""
"https://shopee.vn/-X%C6%B0%E1%BB%9Fng-SX-Combo-5-Khoen-Tr%C3%B2n-Inox-Flashcard-%C4%90%C3%B3ng-G%C3%A1y-S%C3%A1ch-Album-L%E1%BB%8Bch-T%E1%BA%BFt-Khoen-M%C3%B3c-V%C3%B2ng-C%C3%B2ng-%C4%90%C3%B3ng-S%E1%BB%95-S%E1%BB%95-Tay-i.13350150.1534097765?extraParams=%7B%22display_model_id%22%3A2281997046%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m8yl3c0n8j7oeb_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","[Xưởng SX] Combo 5 Khoen Tròn Inox Flashcard Đóng Gáy Sách, Album, Lịch Tết - Khoen Móc Vòng Còng Đóng Sổ, Sổ Tay","","","11.500","Đã bán 200k+",""
"https://shopee.vn/Combo-10-b%C3%BAt-l%C3%B4ng-d%E1%BA%A7u-kh%C3%B4ng-x%C3%B3a-%C4%91%C6%B0%E1%BB%A3c-B%C3%BAt-l%C3%B4ng-d%E1%BA%A7u-vi%E1%BA%BFt-%C4%91%C4%A9a-CD-Mo120-b%C3%BAt-d%E1%BA%A1-d%E1%BA%A7u-2-%C4%91%E1%BA%A7u-MIYABI-i.38778987.1215658885?extraParams=%7B%22display_model_id%22%3A107971128718%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mhd2xqwpb56wd2_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","","Combo 10 bút lông dầu không xóa được - Bút lông dầu viết đĩa CD Mo120 - bút dạ dầu 2 đầu - MIYABI","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","27.500","Đã bán 300k+",""
"https://shopee.vn/Combo-10-H%E1%BB%99p-carton-%C4%91%E1%BB%91i-kh%E1%BA%A9u-%C4%91%C3%B3ng-h%C3%A0ng-FULLSIZE-h%E1%BB%99p-gi%E1%BA%A5y-%C4%91%C3%B3ng-h%C3%A0ng-gi%C3%A1-r%E1%BA%BB-Bao-b%C3%AC-Vi%E1%BB%87t-HN-i.1195879959.24566961841?extraParams=%7B%22display_model_id%22%3A296072279843%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m1zefll5slb2ff_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-37%","Combo 10 Hộp carton đối khẩu đóng hàng- FULLSIZE, hộp giấy đóng hàng giá rẻ - Bao bì Việt HN","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","4.748","Đã bán 1000k+","90% Giảm"
"https://shopee.vn/B%C3%A1n-l%E1%BA%BB-1C-T%C3%BAi-khuy-t%C3%BAi-c%C3%BAc-b%E1%BA%A5m-t%C3%BAi-%C4%91%E1%BB%B1ng-t%C3%A0i-li%E1%BB%87u-t%C3%BAi-clear-bag-Kh%E1%BB%95-A4-F4-lo%E1%BA%A1i-d%C3%A0y-m%E1%BB%8Fng-trung-i.21092816.3523094789?extraParams=%7B%22display_model_id%22%3A15409633135%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0ybjdi8kw8dcd_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-20%","Bán lẻ 1C - Túi khuy, túi cúc bấm, túi đựng tài liệu, túi clear bag Khổ A4, F4 loại dày, mỏng, trung","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","3.900","Đã bán 200k+",""
"https://shopee.vn/Combo-20-H%E1%BB%99p-carton-%C4%91%E1%BB%91i-kh%E1%BA%A9u-%C4%91%C3%B3ng-h%C3%A0ng-full-size-h%E1%BB%99p-gi%E1%BA%A5y-carton-nhi%E1%BB%81u-k%C3%ADch-th%C6%B0%E1%BB%9Bc-gi%C3%A1-r%E1%BA%BB-HT-HCM-i.862413738.28481140822?extraParams=%7B%22display_model_id%22%3A296323981781%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m7vr3psqofyee0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-43%","Combo 20 Hộp carton đối khẩu đóng hàng full size, hộp giấy carton nhiều kích thước giá rẻ - HT HCM","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","14.140","Đã bán 200k+","3% Giảm"
"https://shopee.vn/Gi%E1%BA%A5y-M%E1%BA%BECH-L%E1%BB%A4A-g%C3%B3i-hoa-(-m%E1%BA%BFch-tr%C6%A1n)-l%C3%A0m-o%E1%BA%A3n-t%C3%A0i-l%E1%BB%99c-kh%E1%BB%95-60*60cm-%C4%91%E1%BB%A7-m%C3%A0u-i.180938690.12691424196?extraParams=%7B%22display_model_id%22%3A226433923190%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mdffyau6nq9dd6_tn.webp","","-24%","Giấy MẾCH LỤA gói hoa, ( mếch trơn) làm oản tài lộc khổ 60*60cm đủ màu","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","7.499","Đã bán 100k+",""
"https://shopee.vn/(10-sp)-khay-pha-m%C3%A0u-6-%C3%B4-lo%E1%BA%A1i-b%C3%B3ng.v%E1%BB%89-%C4%91%E1%BB%B1ng-m%C3%A0u-i.162332716.19681559893?extraParams=%7B%22display_model_id%22%3A158406933749%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lqgjejmy9m47dc_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-1%","(10 sp) khay pha màu 6 ô loại bóng.vỉ đựng màu","","Rẻ Vô Địch","18.999","Đã bán 100k+",""
"https://shopee.vn/Combo-5-B%C3%BAt-Bi-N%C6%B0%E1%BB%9Bc-M%E1%BB%B1c-T%C3%ADm-Gel-Nhanh-Kh%C3%B4-Deli-5-M%C3%A0u-%C4%90en-Xanh-%C4%90%E1%BB%8F-T%C3%ADm-Xanh-L%C3%A1-Ng%C3%B2i-0.5mm-Vi%E1%BA%BFt-Bi-N%C6%B0%E1%BB%9Bc-C%C3%B3-N%E1%BA%AFp-%C4%90%E1%BA%ADy-i.348955539.20181190497?extraParams=%7B%22display_model_id%22%3A248811190305%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mjxoxeff40ska0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-44%","Combo 5 Bút Bi Nước Mực Tím Gel Nhanh Khô Deli 5 Màu Đen Xanh Đỏ Tím Xanh Lá Ngòi 0.5mm Viết Bi Nước Có Nắp Đậy","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","","20.000","Đã bán 100k+",""
"https://shopee.vn/Combo-2-B%C3%BAt-Bi-M%E1%BB%B1c-Gel-Th%C3%A2n-M%E1%BB%9D-Style-Muji-Ng%C3%B2i-0.5mm-3-M%C3%A0u-%C4%90en-%C4%90%E1%BB%8F-Vi%E1%BA%BFt-%C4%91%E1%BA%B9p-%C4%91%E1%BB%81u-B%E1%BA%A5m-N%C3%BAt-i.19717279.19780105470?extraParams=%7B%22display_model_id%22%3A186147063870%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/e05f3de0bb8235cafb05bd66364edddf_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-36%","Combo 2 Bút Bi Mực Gel  Thân Mờ Style Muji Ngòi 0.5mm 3 Màu Đen Đỏ Viết đẹp đều Bấm Nút","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","15.900","Đã bán 400k+",""
"https://shopee.vn/Combo-5-10-20-B%C3%BAt-bi-Thi%C3%AAn-Long-TL-027-m%E1%BB%B1c-xanh-%C4%91%E1%BB%8F-%C4%91en-t%C3%ADm-ng%C3%B2i-0.5mm-n%C3%A9t-vi%E1%BA%BFt-%C4%91%E1%BB%81u-d%C3%A0nh-cho-h%E1%BB%8Dc-sinh-v%C4%83n-ph%C3%B2ng-i.101480242.23576151410?extraParams=%7B%22display_model_id%22%3A176031499048%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-820l4-mf1yca38vhu588_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-20%","Combo 5/10/20 Bút bi Thiên Long TL-027 mực xanh/đỏ/đen/tím ngòi 0.5mm, nét viết đều dành cho học sinh, văn phòng","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","","22.000","Đã bán 100k+","12% Giảm"
"https://shopee.vn/T%C3%BAi-%C4%91%E1%BB%B1ng-t%C3%A0i-li%E1%BB%87u-DecorMe-t%E1%BB%87p-%C4%91%E1%BB%B1ng-t%C3%A0i-li%E1%BB%87u-nhi%E1%BB%81u-ng%C4%83n-k%E1%BA%B9p-t%C3%A0i-li%E1%BB%87u-A4-%C4%91%E1%BB%B1ng-%C4%91%E1%BB%81-c%C6%B0%C6%A1ng-b%C3%A0i-ki%E1%BB%83m-tra-chia-ng%C4%83n-ti%E1%BB%87n-d%E1%BB%A5ng-i.1145688.8659850561?extraParams=%7B%22display_model_id%22%3A55631402365%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0y5x564fk8dcd_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-25%","Túi đựng tài liệu DecorMe tệp đựng tài liệu nhiều ngăn kẹp tài liệu A4 đựng đề cương, bài kiểm tra chia ngăn tiện dụng","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","","33.600","Đã bán 100k+",""
"https://shopee.vn/Ng%C3%B2i-b%C3%BAt-gel-DecorMe-ru%E1%BB%99t-b%C3%BAt-gel-0.5mm-13cm-l%E1%BA%AFp-v%E1%BB%ABa-b%C3%BAt-gel-n%E1%BA%AFp-c%C3%A0i-kh%C3%B4-nhanh-3-m%C3%A0u-%C4%91en-xanh-%C4%91%E1%BB%8F-vi%E1%BA%BFt-tr%C6%A1n-m%C6%B0%E1%BB%A3t-i.1145688.4055967392?extraParams=%7B%22display_model_id%22%3A221390032622%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m0y5wm48bajz90_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-32%","Ngòi bút gel DecorMe ruột bút gel 0.5mm 13cm lắp vừa bút gel nắp cài khô nhanh 3 màu đen xanh đỏ viết trơn mượt","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","","17.000","Đã bán 100k+",""
"https://shopee.vn/D%C3%A2y-Tuy%E1%BA%BFn-C%E1%BB%95-Trang-Handmade-Trang-Tr%C3%AD-%C4%90%C6%A1n-Gi%E1%BA%A3n-D%C3%A2y-Tua-Rua-13cm-%C4%90a-D%E1%BA%A1ng-M%C3%A0u-S%E1%BA%AFc-i.133503817.7241060139?extraParams=%7B%22display_model_id%22%3A33858568386%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-mc7iwf0m7crudf_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Dây Tuyến Cổ Trang Handmade - Trang Trí Đơn Giản, Dây Tua Rua 13cm, Đa Dạng Màu Sắc","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","5.000","Đã bán 100k+",""
"https://shopee.vn/B%C3%BAt-Ch%C3%AC-G%E1%BB%97-2B-HB-Deli-D%E1%BB%85-T%E1%BA%A9y-X%C3%B3a-An-To%C3%A0n-V%E1%BA%BD-M%E1%BB%B9-Thu%E1%BA%ADt-T%E1%BA%ADp-Vi%E1%BA%BFt-L%C3%A0m-B%C3%A0i-Ki%E1%BB%83m-Tra-H%E1%BB%8Dc-Sinh-Sinh-Vi%C3%AAn-Tr%E1%BA%BB-Nh%E1%BB%8F-i.127805122.3975555306?extraParams=%7B%22display_model_id%22%3A280936644210%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-ltq6nyo9wft6a6_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-33%","Bút Chì Gỗ 2B HB Deli - Dễ Tẩy Xóa An Toàn Vẽ Mỹ Thuật Tập Viết Làm Bài Kiểm Tra Học Sinh Sinh Viên Trẻ Nhỏ","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","Rẻ Vô Địch","6.000","Đã bán 100k+",""
"https://shopee.vn/Combo-10-H%E1%BB%99p-carton-n%E1%BA%AFp-g%C3%A0i-nhi%E1%BB%81u-k%C3%ADch-th%C6%B0%E1%BB%9Bc-%C4%91%E1%BB%B1ng-qu%E1%BA%A7n-%C3%A1o-ph%E1%BB%A5-ki%E1%BB%87n-m%E1%BB%B9-ph%E1%BA%A9m-Bao-b%C3%AC-Vi%E1%BB%87t-HN(1)-i.1195879959.25071195972?extraParams=%7B%22display_model_id%22%3A198642532160%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lzy9bcz8ic0db7_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-37%","Combo 10 Hộp carton nắp gài nhiều kích thước đựng quần áo, phụ kiện, mỹ phẩm -Bao bì Việt HN(1)","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","8.968","Đã bán 200k+","90% Giảm"
"https://shopee.vn/Gi%E1%BA%A5y-%C4%91%E1%BB%8F-nhung-g%E1%BA%A5p-qu%E1%BA%A1t-trang-tr%C3%AD-kh%E1%BB%95-55x80cm-c%C3%B3-n%E1%BA%BFp-d%E1%BA%ADp-s%E1%BA%B5n......-i.180938690.23003964681?extraParams=%7B%22display_model_id%22%3A128689372692%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lq4tc7o0lc5u49_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4e4msq1vr2a","","Giấy đỏ nhung gấp quạt trang trí, khổ 55x80cm, có nếp dập sẵn......","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","11.500","Đã bán 100k+",""
"https://shopee.vn/G%C3%B4m-T%E1%BA%A9y-B%C3%BAt-Ch%C3%AC-2B-4B-Deli-T%E1%BA%A9y-S%E1%BA%A1ch-S%E1%BA%BD-%C3%8Dt-V%E1%BB%A5n-Kh%C3%B4ng-M%C3%B2n-Gi%E1%BA%A5y-Ph%C3%B9-H%E1%BB%A3p-Cho-H%E1%BB%8Dc-Sinh-V%C4%83n-Ph%C3%B2ng-V%E1%BA%BD-Tranh-Ph%C3%A1c-Th%E1%BA%A3o-i.127805122.23310884603?extraParams=%7B%22display_model_id%22%3A285942979666%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m6pa2tl01s2va0_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-22%","Gôm Tẩy Bút Chì 2B 4B Deli - Tẩy Sạch Sẽ, Ít Vụn, Không Mòn Giấy - Phù Hợp Cho Học Sinh, Văn Phòng, Vẽ Tranh, Phác Thảo","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","Rẻ Vô Địch","4.900","Đã bán 200k+",""
"https://shopee.vn/-Vi%E1%BA%BFt-V%C4%83n-Si%C3%AAu-T%E1%BB%91c-B%C3%BAt-Bi-N%C6%B0%E1%BB%9Bc-M%E1%BB%B1c-Gel-Ng%C3%B2i-0.5mm-M%C3%A0u-%C4%90en-Deli-V%C4%83n-Ph%C3%B2ng-H%E1%BB%8Dc-Sinh-Vi%C3%AAn-A057B-Th%C6%B0-Ph%C3%A1p-Ch%C3%A9p-Kinh-Kinh-i.348955539.21448697182?extraParams=%7B%22display_model_id%22%3A276921605302%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m9qswyl3alpq38_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-44%","[Viết Văn Siêu Tốc] Bút Bi Nước Mực Gel Ngòi 0.5mm Màu Đen Deli - Văn Phòng Học Sinh Viên A057B Thư Pháp Chép Kinh Kinh","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3kdam2qw17d","","9.000","Đã bán 100k+",""
"https://shopee.vn/(Combo-6-c%C3%A1i)-Bao-l%C3%AC-x%C3%AC-%C4%90%C3%A1m-C%C6%B0%E1%BB%9Bi-l%C3%AC-x%C3%AC-Gieo-duy%C3%AAn-L%C3%AC-X%C3%AC-H%E1%BB%B7-Bao-l%C3%AC-x%C3%AC-%C4%91%C3%A1m-c%C6%B0%E1%BB%9Bi-%C4%91%C3%A1m-h%E1%BB%8Fi-l%C3%AC-x%C3%AC-m%C3%A2m-qu%E1%BA%A3-m%C3%A0u-%C4%91%E1%BB%8F-i.43861840.28859504958?extraParams=%7B%22display_model_id%22%3A380333338917%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-m0d6f1w0j8und5_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-45%","(Combo 6 cái) Bao lì xì Đám Cưới, lì xì Gieo duyên, Lì Xì Hỷ Bao lì xì đám cưới, đám hỏi, lì xì mâm quả màu đỏ","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","11.000","Đã bán 100k+",""
"https://shopee.vn/B%C3%BAt-Bi-M%E1%BB%B1c-Gel-Homu-Th%C3%A2n-M%E1%BB%9D-Ng%C3%B2i-0.5mm-3-M%C3%A0u-Xanh-%C4%90en-%C4%90%E1%BB%8F-Vi%E1%BA%BFt-Tr%C6%A1n-Ra-%C4%90%E1%BB%81u-B%E1%BA%A5m-N%C3%BAt-i.408965944.19445113700?extraParams=%7B%22display_model_id%22%3A280958134433%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ras8-m5tqshl892zb96_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","Bút Bi Mực Gel Homu Thân Mờ Ngòi 0.5mm 3 Màu Xanh Đen Đỏ Viết Trơn Ra Đều Bấm Nút","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","","10.000","Đã bán 400k+",""
"https://shopee.vn/Combo-20-h%E1%BB%99p-carton-%C4%91%C3%B3ng-h%C3%A0ng-nhi%E1%BB%81u-k%C3%ADch-th%C6%B0%E1%BB%9Bc-h%E1%BB%99p-gi%E1%BA%A5y-ship-cod-FULL-SIZE-%C4%91%E1%BB%B1ng-m%E1%BB%B9-ph%E1%BA%A9m-ph%E1%BB%A5-ki%E1%BB%87n-VN-BOX-HCM-i.1195028920.24916360552?extraParams=%7B%22display_model_id%22%3A285959748847%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lv1adxflrxjucb_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs43i801g5c06","-30%","Combo 20 hộp carton đóng hàng nhiều kích thước hộp giấy ship cod FULL SIZE đựng mỹ phẩm, phụ kiện - VN BOX HCM","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","14.000","Đã bán 700k+","90% Giảm"
"https://shopee.vn/M-G-B%C3%BAt-m%E1%BB%B1c-gel-ng%C3%B2i-0.5mm-c%C3%B3-th%E1%BB%83-thu-g%E1%BB%8Dn-i.513961787.10276736906?extraParams=%7B%22display_model_id%22%3A140697803909%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/cn-11134207-820l4-mhfkjll7e5u6d4_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-30%","M&G Bút mực gel ngòi 0.5mm có thể thu gọn","","","7.040","Đã bán 300k+",""
"https://shopee.vn/B%C3%BAt-Gel-B%C3%BAt-M%E1%BB%B1c-Gel-Ng%C3%B2i-0.5-mm-M%C3%A0u-%C4%90en-Thu-G%E1%BB%8Dn-Phong-C%C3%A1ch-H%C3%A0n-Qu%E1%BB%91c-i.19717279.22170031879?extraParams=%7B%22display_model_id%22%3A285607947355%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134211-7qukw-lhn48esbeflx5b_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-36%","Bút Gel Bút Mực Gel Ngòi 0.5 mm Màu Đen Thu Gọn Phong Cách Hàn Quốc","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","15.900","Đã bán 100k+",""
"https://shopee.vn/(40-c%C3%A1i)-V%E1%BB%8F-b%E1%BB%8Dc-th%E1%BA%BB-c%C4%83n-c%C6%B0%E1%BB%9Bc-c%C3%B4ng-d%C3%A2n-bao-%C4%91%E1%BB%B1ng-cccd-b%E1%BA%B1ng-l%C3%A1i-xe-th%E1%BA%BB-ATM-si%C3%AAu-d%E1%BA%BBo-dai-trong-su%E1%BB%91t-v%C3%A0-c%C3%B3-n%E1%BA%AFp-i.798299868.19239190987?extraParams=%7B%22display_model_id%22%3A181995800785%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/a23b9ba77a54fb93b45ab84f155f1b06_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","(40 cái) Vỏ bọc thẻ căn cước công dân, bao đựng cccd bằng lái xe, thẻ ATM siêu dẻo dai, trong suốt và có nắp","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","","45.000","Đã bán 100k+",""
"https://shopee.vn/-25cm-CH%E1%BB%8CN-M%C3%80U-COMBO-Kho%C3%A1-gi%E1%BB%8Dt-l%E1%BB%87-(h%E1%BA%A1t-d%C6%B0a)-25cm-KCC-m%E1%BB%81m-tr%C6%A1n-i.69026400.14365643334?extraParams=%7B%22display_model_id%22%3A260980416431%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lz5uj7cmr3xdc5_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","","[25cm-CHỌN MÀU] COMBO Khoá giọt lệ (hạt dưa) 25cm KCC  mềm, trơn","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3l2w2maml9a","Rẻ Vô Địch","14.900","Đã bán 200k+",""
"https://shopee.vn/16x6x6-COMBO-20-th%C3%B9ng-gi%E1%BA%A5y-cod-g%C3%B3i-h%C3%A0ng-h%E1%BB%99p-b%C3%ACa-carton-gi%C3%A1-r%E1%BA%BB-H%E1%BB%99p-carton-HT-i.74343410.1382721207?extraParams=%7B%22display_model_id%22%3A69581906009%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7r98o-lukswb3bsrol76_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-45%","16x6x6 COMBO 20 thùng giấy cod gói hàng, hộp bìa carton giá rẻ - Hộp carton HT","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","","14.000","Đã bán 300k+","2% Giảm"
"https://shopee.vn/B%C3%BAt-bi-n%C6%B0%E1%BB%9Bc-v%C4%83n-ph%C3%B2ng-m%E1%BB%B1c-gel-0.5mm-HAKI-m%E1%BB%B1c-%C4%91%E1%BB%81u-n%C3%A9t-ch%E1%BB%AF-%C4%91%E1%BA%B9p-%C4%91%E1%BB%A7-m%C3%A0u-xanh-%C4%91en-%C4%91%E1%BB%8F-B39-i.444126752.10204556550?extraParams=%7B%22display_model_id%22%3A218270418287%2C%22model_selection_logic%22%3A3%7D","https://down-vn.img.susercontent.com/file/vn-11134207-7ra0g-m6xdh2b2vcqg9a_tn.webp","https://down-vn.img.susercontent.com/file/vn-11134258-820l4-mjs4bplg1ouf81","-1%","Bút bi nước văn phòng mực gel 0.5mm HAKI mực đều nét chữ đẹp đủ màu xanh đen đỏ B39","https://down-vn.img.susercontent.com/file/vn-11134258-7r98o-lyb3m8mjjmape6","Rẻ Vô Địch","9.994","Đã bán 800k+",""
